scenario_index,start,destination,preference,time_budget,solver,reward,optimal_reward,optimality_gap_percent,travel_minutes,study_minutes,total_minutes,visited_count,feasible,study_plan,deadline_slack_minutes,direct_travel_minutes,walking_detour_minutes,walking_detour_percent,runtime_ms,runtime_mean_ms,runtime_p95_ms,runtime_std_ms,timing_repeats,order_seed,route
757,Stouffer College House,Levine Hall,Coffee nearby,45.0,nearest,7.0,10.6,33.9623,11.0769,25.0,36.0769,1,True,True,8.9231,8.8973,2.1796,24.4973,0.0066,0.0067,0.007,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Levine Hall
758,Stouffer College House,Levine Hall,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,16.6593,40.0,56.6593,2,True,True,3.3407,8.8973,7.762,87.2399,0.0856,0.086,0.0906,0.0017,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Levine Hall
758,Stouffer College House,Levine Hall,Coffee nearby,60.0,greedy_reward_per_minute,17.6,19.4,9.2784,12.4093,45.0,57.4093,2,True,True,2.5907,8.8973,3.512,39.4726,0.0115,0.0115,0.0117,0.0002,10,2026,Stouffer College House -> Houston Hall -> Van Pelt Library -> Levine Hall
758,Stouffer College House,Levine Hall,Coffee nearby,60.0,nearest,17.6,19.4,9.2784,12.0529,45.0,57.0529,2,True,True,2.9471,8.8973,3.1556,35.4669,0.0082,0.0081,0.0084,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Levine Hall
759,Stouffer College House,Levine Hall,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,17.5015,65.0,82.5015,3,True,True,7.4985,8.8973,8.6042,96.7057,0.1464,0.1588,0.2465,0.033,10,2026,Stouffer College House -> Huntsman Hall -> Van Pelt Library -> Houston Hall -> Levine Hall
759,Stouffer College House,Levine Hall,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,21.1571,65.0,86.1571,3,True,True,3.8429,8.8973,12.2598,137.7924,0.0146,0.0147,0.015,0.0002,10,2026,Stouffer College House -> Houston Hall -> Huntsman Hall -> Van Pelt Library -> Levine Hall
759,Stouffer College House,Levine Hall,Coffee nearby,90.0,nearest,22.4,26.4,15.1515,12.7454,70.0,82.7454,3,True,True,7.2546,8.8973,3.8481,43.2502,0.0101,0.0112,0.0206,0.0033,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Levine Hall
760,Stouffer College House,Levine Hall,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,9.5682,25.0,34.5682,1,True,True,10.4318,8.8973,0.6709,7.5405,0.0728,0.0855,0.1971,0.0393,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall
760,Stouffer College House,Levine Hall,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,9.5682,25.0,34.5682,1,True,True,10.4318,8.8973,0.6709,7.5405,0.0086,0.0087,0.009,0.0002,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall
760,Stouffer College House,Levine Hall,Power outlets,45.0,nearest,11.0,11.0,0.0,11.0769,25.0,36.0769,1,True,True,8.9231,8.8973,2.1796,24.4973,0.0068,0.0068,0.0072,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Levine Hall
761,Stouffer College House,Levine Hall,Power outlets,60.0,exact_dynamic_programming,19.8,19.8,0.0,11.702,45.0,56.702,2,True,True,3.298,8.8973,2.8047,31.523,0.0857,0.0857,0.0864,0.0004,10,2026,Stouffer College House -> Van Pelt Library -> Towne Building -> Levine Hall
761,Stouffer College House,Levine Hall,Power outlets,60.0,greedy_reward_per_minute,19.8,19.8,0.0,11.702,45.0,56.702,2,True,True,3.298,8.8973,2.8047,31.523,0.0106,0.0106,0.0109,0.0001,10,2026,Stouffer College House -> Van Pelt Library -> Towne Building -> Levine Hall
761,Stouffer College House,Levine Hall,Power outlets,60.0,nearest,17.6,19.8,11.1111,12.0529,45.0,57.0529,2,True,True,2.9471,8.8973,3.1556,35.4669,0.0082,0.0082,0.0085,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Levine Hall
762,Stouffer College House,Levine Hall,Power outlets,90.0,exact_dynamic_programming,30.8,30.8,0.0,13.8815,70.0,83.8815,3,True,True,6.1185,8.8973,4.9842,56.0192,0.1377,0.1385,0.1419,0.0016,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Towne Building -> Levine Hall
762,Stouffer College House,Levine Hall,Power outlets,90.0,greedy_reward_per_minute,28.6,30.8,7.1429,16.3168,70.0,86.3168,3,True,True,3.6832,8.8973,7.4195,83.3905,0.0139,0.0143,0.0183,0.0014,10,2026,Stouffer College House -> Van Pelt Library -> Towne Building -> Fisher Fine Arts Library -> Levine Hall
762,Stouffer College House,Levine Hall,Power outlets,90.0,nearest,26.4,30.8,14.2857,12.7454,70.0,82.7454,3,True,True,7.2546,8.8973,3.8481,43.2502,0.01,0.0101,0.0105,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Levine Hall
763,Stouffer College House,Levine Hall,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,9.5682,25.0,34.5682,1,True,True,10.4318,8.8973,0.6709,7.5405,0.0721,0.0719,0.0726,0.0005,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall
763,Stouffer College House,Levine Hall,No preference,45.0,greedy_reward_per_minute,8.1,9.0,10.0,10.188,20.0,30.188,1,True,True,14.812,8.8973,1.2907,14.5066,0.0086,0.0086,0.0092,0.0003,10,2026,Stouffer College House -> Houston Hall -> Levine Hall
763,Stouffer College House,Levine Hall,No preference,45.0,nearest,9.0,9.0,0.0,11.0769,25.0,36.0769,1,True,True,8.9231,8.8973,2.1796,24.4973,0.0066,0.0067,0.0069,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Levine Hall
764,Stouffer College House,Levine Hall,No preference,60.0,exact_dynamic_programming,17.3,17.3,0.0,14.1552,45.0,59.1552,2,True,True,0.8448,8.8973,5.2579,59.0955,0.0876,0.0941,0.1498,0.0197,10,2026,Stouffer College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
764,Stouffer College House,Levine Hall,No preference,60.0,greedy_reward_per_minute,17.1,17.3,1.1561,12.4093,45.0,57.4093,2,True,True,2.5907,8.8973,3.512,39.4726,0.0124,0.0124,0.0128,0.0002,10,2026,Stouffer College House -> Houston Hall -> Van Pelt Library -> Levine Hall
764,Stouffer College House,Levine Hall,No preference,60.0,nearest,17.1,17.3,1.1561,12.0529,45.0,57.0529,2,True,True,2.9471,8.8973,3.1556,35.4669,0.0092,0.0093,0.0098,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Levine Hall
765,Stouffer College House,Levine Hall,No preference,90.0,exact_dynamic_programming,26.3,26.3,0.0,16.3347,70.0,86.3347,3,True,True,3.6653,8.8973,7.4374,83.5917,0.1386,0.1399,0.1471,0.0036,10,2026,Stouffer College House -> Holman Biotech Commons -> Huntsman Hall -> Van Pelt Library -> Levine Hall
765,Stouffer College House,Levine Hall,No preference,90.0,greedy_reward_per_minute,23.9,26.3,9.1255,14.5431,65.0,79.5431,3,True,True,10.4569,8.8973,5.6458,63.4552,0.0144,0.0145,0.0152,0.0003,10,2026,Stouffer College House -> Houston Hall -> Van Pelt Library -> Towne Building -> Levine Hall
765,Stouffer College House,Levine Hall,No preference,90.0,nearest,24.4,26.3,7.2243,12.7454,70.0,82.7454,3,True,True,7.2546,8.8973,3.8481,43.2502,0.0102,0.0102,0.0104,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> Levine Hall
766,Stouffer College House,David Rittenhouse Laboratory,Quiet,45.0,exact_dynamic_programming,11.0,11.0,0.0,10.2871,25.0,35.2871,1,True,True,9.7129,9.6163,0.6708,6.9757,0.1446,0.1453,0.1526,0.0029,10,2026,Stouffer College House -> Van Pelt Library -> David Rittenhouse Laboratory
766,Stouffer College House,David Rittenhouse Laboratory,Quiet,45.0,greedy_reward_per_minute,11.0,11.0,0.0,10.2871,25.0,35.2871,1,True,True,9.7129,9.6163,0.6708,6.9757,0.0094,0.0094,0.0096,0.0001,10,2026,Stouffer College House -> Van Pelt Library -> David Rittenhouse Laboratory
766,Stouffer College House,David Rittenhouse Laboratory,Quiet,45.0,nearest,9.0,11.0,18.1818,11.7958,25.0,36.7958,1,True,True,8.2042,9.6163,2.1795,22.6646,0.0071,0.0072,0.0075,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> David Rittenhouse Laboratory
767,Stouffer College House,David Rittenhouse Laboratory,Quiet,60.0,exact_dynamic_programming,18.0,18.0,0.0,11.5356,45.0,56.5356,2,True,True,3.4644,9.6163,1.9193,19.9588,0.1681,0.1687,0.1747,0.0028,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
767,Stouffer College House,David Rittenhouse Laboratory,Quiet,60.0,greedy_reward_per_minute,18.0,18.0,0.0,11.5356,45.0,56.5356,2,True,True,3.4644,9.6163,1.9193,19.9588,0.0121,0.0121,0.0126,0.0002,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
767,Stouffer College House,David Rittenhouse Laboratory,Quiet,60.0,nearest,13.6,18.0,24.4444,13.5633,45.0,58.5633,2,True,True,1.4367,9.6163,3.947,41.0449,0.0088,0.0088,0.0092,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> David Rittenhouse Laboratory
768,Stouffer College House,David Rittenhouse Laboratory,Quiet,90.0,exact_dynamic_programming,30.8,30.8,0.0,14.2011,75.0,89.2011,3,True,True,0.7989,9.6163,4.5848,47.6774,0.2688,0.2703,0.2792,0.0049,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
768,Stouffer College House,David Rittenhouse Laboratory,Quiet,90.0,greedy_reward_per_minute,28.8,30.8,6.4935,12.8425,70.0,82.8425,3,True,True,7.1575,9.6163,3.2262,33.5493,0.0164,0.0166,0.0181,0.0006,10,2026,Stouffer College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> David Rittenhouse Laboratory
768,Stouffer College House,David Rittenhouse Laboratory,Quiet,90.0,nearest,24.4,30.8,20.7792,13.8919,70.0,83.8919,3,True,True,6.1081,9.6163,4.2756,44.462,0.0109,0.011,0.0119,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
769,Stouffer College House,David Rittenhouse Laboratory,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,13.8256,20.0,33.8256,1,True,True,11.1744,9.6163,4.2093,43.7726,0.1441,0.1448,0.1512,0.0025,10,2026,Stouffer College House -> Huntsman Hall -> David Rittenhouse Laboratory
769,Stouffer College House,David Rittenhouse Laboratory,Collaborative,45.0,greedy_reward_per_minute,10.6,10.8,1.8519,11.6984,20.0,31.6984,1,True,True,13.3016,9.6163,2.0821,21.6518,0.0095,0.0095,0.0097,0.0002,10,2026,Stouffer College House -> Houston Hall -> David Rittenhouse Laboratory
769,Stouffer College House,David Rittenhouse Laboratory,Collaborative,45.0,nearest,9.0,10.8,16.6667,11.7958,25.0,36.7958,1,True,True,8.2042,9.6163,2.1795,22.6646,0.0071,0.007,0.0072,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> David Rittenhouse Laboratory
770,Stouffer College House,David Rittenhouse Laboratory,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,18.1697,40.0,58.1697,2,True,True,1.8303,9.6163,8.5534,88.9469,0.1683,0.1689,0.1796,0.0051,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
770,Stouffer College House,David Rittenhouse Laboratory,Collaborative,60.0,greedy_reward_per_minute,19.6,21.4,8.4112,12.1554,40.0,52.1554,2,True,True,7.8446,9.6163,2.5391,26.4041,0.0123,0.0124,0.0129,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
770,Stouffer College House,David Rittenhouse Laboratory,Collaborative,60.0,nearest,19.6,21.4,8.4112,13.5633,45.0,58.5633,2,True,True,1.4367,9.6163,3.947,41.0449,0.0088,0.0088,0.0089,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> David Rittenhouse Laboratory
771,Stouffer College House,David Rittenhouse Laboratory,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,18.6267,60.0,78.6267,3,True,True,11.3733,9.6163,9.0104,93.6992,0.2666,0.2669,0.2704,0.0015,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
771,Stouffer College House,David Rittenhouse Laboratory,Collaborative,90.0,greedy_reward_per_minute,30.4,30.4,0.0,26.2623,60.0,86.2623,3,True,True,3.7377,9.6163,16.646,173.1019,0.0164,0.0165,0.0169,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> David Rittenhouse Laboratory
771,Stouffer College House,David Rittenhouse Laboratory,Collaborative,90.0,nearest,24.4,30.4,19.7368,13.8919,70.0,83.8919,3,True,True,6.1081,9.6163,4.2756,44.462,0.0111,0.0112,0.0118,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
772,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,11.6984,20.0,31.6984,1,True,True,13.3016,9.6163,2.0821,21.6518,0.1434,0.1436,0.147,0.0014,10,2026,Stouffer College House -> Houston Hall -> David Rittenhouse Laboratory
772,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,11.6984,20.0,31.6984,1,True,True,13.3016,9.6163,2.0821,21.6518,0.0093,0.0094,0.0098,0.0003,10,2026,Stouffer College House -> Houston Hall -> David Rittenhouse Laboratory
772,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,45.0,nearest,7.0,10.6,33.9623,11.7958,25.0,36.7958,1,True,True,8.2042,9.6163,2.1795,22.6646,0.0071,0.0071,0.0072,0.0001,10,2026,Stouffer College House -> Holman Biotech Commons -> David Rittenhouse Laboratory
773,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,18.1697,40.0,58.1697,2,True,True,1.8303,9.6163,8.5534,88.9469,0.1639,0.1677,0.1817,0.0069,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
773,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,60.0,greedy_reward_per_minute,17.6,19.4,9.2784,12.1554,40.0,52.1554,2,True,True,7.8446,9.6163,2.5391,26.4041,0.0125,0.0125,0.0129,0.0002,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
773,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,60.0,nearest,17.6,19.4,9.2784,13.5633,45.0,58.5633,2,True,True,1.4367,9.6163,3.947,41.0449,0.0088,0.0088,0.0091,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> David Rittenhouse Laboratory
774,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,18.6267,60.0,78.6267,3,True,True,11.3733,9.6163,9.0104,93.6992,0.266,0.2662,0.2705,0.0017,10,2026,Stouffer College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
774,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,26.2623,60.0,86.2623,3,True,True,3.7377,9.6163,16.646,173.1019,0.0164,0.0168,0.0205,0.0013,10,2026,Stouffer College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> David Rittenhouse Laboratory
774,Stouffer College House,David Rittenhouse Laboratory,Coffee nearby,90.0,nearest,22.4,26.4,15.1515,13.8919,70.0,83.8919,3,True,True,6.1081,9.6163,4.2756,44.462,0.0111,0.0111,0.0116,0.0003,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
775,Stouffer College House,David Rittenhouse Laboratory,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,10.8647,20.0,30.8647,1,True,True,14.1353,9.6163,1.2484,12.9821,0.1434,0.1441,0.1501,0.0024,10,2026,Stouffer College House -> Levine Hall -> David Rittenhouse Laboratory
775,Stouffer College House,David Rittenhouse Laboratory,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,10.8647,20.0,30.8647,1,True,True,14.1353,9.6163,1.2484,12.9821,0.0092,0.0093,0.0098,0.0002,10,2026,Stouffer College House -> Levine Hall -> David Rittenhouse Laboratory
775,Stouffer College House,David Rittenhouse Laboratory,Power outlets,45.0,nearest,11.0,11.0,0.0,11.7958,25.0,36.7958,1,True,True,8.2042,9.6163,2.1795,22.6646,0.007,0.0071,0.0074,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> David Rittenhouse Laboratory
776,Stouffer College House,David Rittenhouse Laboratory,Power outlets,60.0,exact_dynamic_programming,22.0,22.0,0.0,11.5356,45.0,56.5356,2,True,True,3.4644,9.6163,1.9193,19.9588,0.1674,0.1761,0.2344,0.0216,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
776,Stouffer College House,David Rittenhouse Laboratory,Power outlets,60.0,greedy_reward_per_minute,19.8,22.0,10.0,13.3123,40.0,53.3123,2,True,True,6.6877,9.6163,3.696,38.4347,0.0117,0.0117,0.0121,0.0002,10,2026,Stouffer College House -> Levine Hall -> Towne Building -> David Rittenhouse Laboratory
776,Stouffer College House,David Rittenhouse Laboratory,Power outlets,60.0,nearest,17.6,22.0,20.0,13.5633,45.0,58.5633,2,True,True,1.4367,9.6163,3.947,41.0449,0.0089,0.009,0.0096,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> David Rittenhouse Laboratory
777,Stouffer College House,David Rittenhouse Laboratory,Power outlets,90.0,exact_dynamic_programming,33.0,33.0,0.0,13.7151,70.0,83.7151,3,True,True,6.2849,9.6163,4.0988,42.6235,0.2702,0.2718,0.289,0.0072,10,2026,Stouffer College House -> Holman Biotech Commons -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
777,Stouffer College House,David Rittenhouse Laboratory,Power outlets,90.0,greedy_reward_per_minute,30.8,33.0,6.6667,19.6124,65.0,84.6124,3,True,True,5.3876,9.6163,9.9961,103.9495,0.0166,0.0166,0.017,0.0003,10,2026,Stouffer College House -> Levine Hall -> Towne Building -> Van Pelt Library -> David Rittenhouse Laboratory
777,Stouffer College House,David Rittenhouse Laboratory,Power outlets,90.0,nearest,26.4,33.0,20.0,13.8919,70.0,83.8919,3,True,True,6.1081,9.6163,4.2756,44.462,0.0109,0.0109,0.0112,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> Houston Hall -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
778,Stouffer College House,David Rittenhouse Laboratory,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,10.2871,25.0,35.2871,1,True,True,9.7129,9.6163,0.6708,6.9757,0.1444,0.1448,0.1496,0.0019,10,2026,Stouffer College House -> Van Pelt Library -> David Rittenhouse Laboratory
778,Stouffer College House,David Rittenhouse Laboratory,No preference,45.0,greedy_reward_per_minute,8.5,9.0,5.5556,10.8647,20.0,30.8647,1,True,True,14.1353,9.6163,1.2484,12.9821,0.009,0.0091,0.0093,0.0002,10,2026,Stouffer College House -> Levine Hall -> David Rittenhouse Laboratory
778,Stouffer College House,David Rittenhouse Laboratory,No preference,45.0,nearest,9.0,9.0,0.0,11.7958,25.0,36.7958,1,True,True,8.2042,9.6163,2.1795,22.6646,0.0071,0.0071,0.0074,0.0002,10,2026,Stouffer College House -> Holman Biotech Commons -> David Rittenhouse Laboratory
779,Stouffer College House,David Rittenhouse Laboratory,No preference,60.0,exact_dynamic_programming,17.5,17.5,0.0,11.5356,45.0,56.5356,2,True,True,3.4644,9.6163,1.9193,19.9588,0.1661,0.1666,0.1706,0.0028,10,2026,Stouffer College House -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
779,Stouffer College House,David Rittenhouse Laboratory,No preference,60.0,greedy_reward_per_minute,15.3,17.5,12.5714,13.3123,40.0,53.3123,2,True,True,6.6877,9.6163,3.696,38.4347,0.0115,0.0115,0.0117,0.0002,10,2026,Stouffer College House -> Levine Hall -> Towne Building -> David Rittenhouse Laboratory
